brand,username,created_at,text,cleaned_text,MBTI
Versace,zoe_imnot,2024-08-31 09:53:41+00:00,@Versace @roxknnroll Sooo pretty,versace roxknnroll sooo pretty,INTP
Versace,zoe_imnot,2024-08-31 09:53:37+00:00,@Versace @roxknnroll My love 💖,versace roxknnroll love,INFP
Versace,zoe_imnot,2024-08-31 09:53:30+00:00,@Versace @roxknnroll Ningning so beautiful 😻,versace roxknnroll ningning beautiful,INTJ
Versace,zoe_imnot,2024-08-31 09:53:23+00:00,@Versace @roxknnroll Versace princess 👸💖,versace roxknnroll versace princess,INTP
Versace,zoe_imnot,2024-08-31 09:53:16+00:00,@Versace @roxknnroll Queen 👸,versace roxknnroll queen,INFP
Versace,zoe_imnot,2024-08-31 09:53:10+00:00,@Versace @roxknnroll Pretty girl 💖,versace roxknnroll pretty girl,INTP
Versace,zoe_imnot,2024-08-31 09:52:54+00:00,"@Versace @roxknnroll VERSACE PRINCESS

#NINGNINGxVersaceKleio
#VersaceFW24 #NINGNING @Versace",versace roxknnroll versace princess ningningxversacekleio versacefw24 ningning versace,INTP
Versace,ZhuYu53470,2024-08-31 09:50:34+00:00,"@Versace supermodel  ningning！

#NINGNINGxVersaceKleio
#VersaceFW24 #NINGNING @Versace",versace supermodel style orderxversacekleio versacefw24 ningning versace,INTP
Versace,MillieKerr12,2024-08-31 09:49:52+00:00,@Versace Superstar ningning🩷,versace superstar style,INTP
Versace,aaammmiiittt,2024-08-31 09:47:30+00:00,"@Versace 🔥🔥❤️❤️

#NINGNINGxVersaceKleio
#VersaceFW24 #NINGNING @Versace",versace ningningxversacekleio versacefw24 ningning versace,INTP
Versace,oceanaes_,2024-08-31 09:40:57+00:00,@Versace ningie☺️,versace ningie,INTP
Versace,haeyovetters,2024-08-31 09:35:16+00:00,"@Versace 🩷

#NINGNINGxVersaceKleio
#VersaceFW24 #NINGNING @Versace",versace ningningxversacekleio versacefw24 ningning versace,INTP
Versace,katherine10231,2024-08-31 09:34:50+00:00,@Versace ningning🔥🔥🔥🔥 https://t.co/vhDxlzydMh,versace style,INTP
Versace,alwaysnings,2024-08-31 09:34:10+00:00,"@Versace Versace Princess Ningning!

#NINGNINGxVersaceKleio
#VersaceFW24 #NINGNING @Versace",versace versace princess ningning ningningxversacekleio versacefw24 ningning versace,INTP
Versace,nyzxjnk,2024-08-31 09:34:10+00:00,"@Versace the face of versace 🤍

NINGNING FOR VERSACE KLEIO
#NINGNINGxVersaceKleio
#VersaceFW24 #NINGNING @Versace",versace face versace ningning versace kleio ningningxversacekleio versacefw24 ningning versace,INFJ
Versace,HHanninGG,2024-08-31 09:33:43+00:00,"@Versace Stunning Versace princess 💖 

#NINGNINGxVersaceKleio
#VersaceFW24 #NINGNING @Versace",versace stunning versace princess ningningxversacekleio versacefw24 ningning versace,INTP
Versace,crystalcastle25,2024-08-31 09:32:17+00:00,"@Versace Stunning Versace princess 💖 

#NINGNINGxVersaceKleio
#VersaceFW24 #NINGNING @Versace",versace stunning versace princess ningningxversacekleio versacefw24 ningning versace,INTP
Versace,akipogvarkala2,2024-08-31 09:32:00+00:00,"@Versace Versace princess Ning Yizhuo

#NINGNINGxVersaceKleio
#VersaceFW24 #NINGNING 
@Versace",versace versace princess ning yizhuo ningningxversacekleio versacefw24 ningning versace,INTP
Versace,ningnyz_,2024-08-31 09:31:38+00:00,"@Versace NINGNING FOR VERSACE KLEIO
#NINGNINGxVersaceKleio
#VersaceFW24 #NINGNING @Versace",versace ningning versace kleio ningningxversacekleio versacefw24 ningning versace,INTP
Versace,the0verthingker,2024-08-31 09:31:21+00:00,"@Versace Glamorous! 
NINGNING for #VersaceKleio 
#NINGNING",versace glamorous ningning versacekleio style,INTP
Versace,YIZHUO_ID,2024-08-31 09:29:48+00:00,"@Versace VERSACE PRINCESS

#NINGNINGxVersaceKleio
#VersaceFW24 #NINGNING @Versace",versace versace princess ningningxversacekleio versacefw24 ningning versace,INTP
Versace,nyzxjnk,2024-08-31 09:26:59+00:00,"@Versace versace princess 🤍

NINGNING FOR VERSACE KLEIO
#NINGNINGxVersaceKleio
#VersaceFW24 #NINGNING @Versace",versace versace princess ningning versace kleio ningningxversacekleio versacefw24 ningning versace,INTP
Versace,nyzxjnk,2024-08-31 09:26:36+00:00,"@Versace versace doll 🤍

NINGNING FOR VERSACE KLEIO
#NINGNINGxVersaceKleio
#VersaceFW24 #NINGNING @Versace",versace versace doll ningning versace kleio ningningxversacekleio versacefw24 ningning versace,INTP
Versace,jacky4452737239,2024-08-31 09:26:32+00:00,@Versace ningning❤️🖤,versace style,INTP
Versace,Montaditosaura,2024-08-31 09:26:02+00:00,"@Versace FANTASTICO
STARE CON NOI
DA
#100MONTADITOSAURA 
Mangi e bevi unico gustoso divertente di qualità e convenientissimo
CENATE CON NOI
Maxischermi
Vicino centro/Vaticano
Viale di Valle Aurelia30 c/c AURA RM
#Roma
#Papa
#Madonna
#Maria
#Taylor
#Italy
#Vaticano
#Telegram
#AngelinaJolie https://t.co/4FOQ9xcaDJ",versace fantastic stay u 100montaditosaura eat drink unique tasty fun quality convenient dine u big screen near centrovaticano viale di valle aurelia30 cc aura rm rome pope madonna maria taylor italy vatican telegram angelinajolie,INFJ
Versace,vinakiooo,2024-08-31 09:25:21+00:00,@Versace BUSET CWE GUAAAA BROO,versace buset cwe guaaaa broo,INTP
Versace,voughten,2024-08-31 09:23:59+00:00,@Versace ELEGANT,versace elegant,INTP
Versace,jacky4452737239,2024-08-31 09:23:03+00:00,"@Versace NINGNING FOR VERSACE KLEIO
#NINGNINGxVersaceKleio
#VersaceFW24 #NINGNING @Versace",versace ningning versace kleio ningningxversacekleio versacefw24 ningning versace,INTP
Versace,ipp021023,2024-08-31 09:20:05+00:00,@Versace 😍😍😍😍,versace,INTP
Versace,imyoursning,2024-08-31 09:19:38+00:00,"@Versace ningning😚😚😚

#NINGNINGxVersaceKleio
#VersaceFW24 #NINGNING @Versace",versace style orderxversacekleio versacefw24 ningning versace,INTP
Versace,kelesou,2024-08-31 09:19:23+00:00,@Versace https://t.co/idi8qoHaax,versace,INTP
Versace,kelesou,2024-08-31 09:19:14+00:00,@Versace Ning https://t.co/xGLuLpUBDr,versace ning,INTP
Versace,rriiinrh,2024-08-31 09:19:01+00:00,"@Versace NINGNING FOR VERSACE KLEIO
#NINGNINGxVersaceKleio
#VersaceFW24 #NINGNING @Versace",versace ningning versace kleio ningningxversacekleio versacefw24 ningning versace,INTP
Versace,imnotbunnyyy,2024-08-31 09:16:36+00:00,"@Versace ปังมากกกก

NINGNING FOR VERSACE KLEIO
#NINGNINGxVersaceKleio
#VersaceFW24 #NINGNING @Versace",versace ปงมากกกก ningning versace kleio ningningxversacekleio versacefw24 ningning versace,INTP
Versace,nyzcakes,2024-08-31 09:15:35+00:00,@Versace soooo prettyyy🥺,versace soooo prettyyy,INFP
Versace,itSmeamMy_,2024-08-31 09:15:31+00:00,"@Versace Ningning!!

The Global Brand Ambassador with the Kleio bag​

NINGNING FOR VERSACE KLEIO
#NINGNINGxVersaceKleio
#VersaceFW24 #NINGNING @Versace",versace ningning global brand ambassador kleio bag ningning versace kleio ningningxversacekleio versacefw24 ningning versace,INTP
Versace,h4eriwn,2024-08-31 09:14:24+00:00,"@Versace ningning looks so fierce ❤️‍🔥

#NINGNINGxVersaceKleio
#VersaceFW24 #NINGNING @Versace",versace ningning look fierce orderxversacekleio versacefw24 ningning versace,INTJ
Versace,_salthink,2024-08-31 09:13:06+00:00,"@Versace Versace Princess Ningning👑
#NINGNINGxVersaceKleio
#VersaceFW24 #NINGNING @Versace",versace versace princess ningning ningningxversacekleio versacefw24 ningning versace,INTP
Versace,akipogvarkala2,2024-08-31 09:12:50+00:00,"@Versace Kleio bags 🔥 

#NINGNINGxVersaceKleio
#VersaceFW24 #NINGNING 
@Versace",versace kleio bag ningningxversacekleio versacefw24 ningning versace,INTP
Versace,keinjeks,2024-08-31 09:12:34+00:00,"@Versace Ningg

#NINGNINGxVersaceKleio
#VersaceFW24 #NINGNING @Versace",versace ningg ningningxversacekleio versacefw24 ningning versace,INTP
Versace,xplxto,2024-08-31 09:12:00+00:00,"@Versace From my own experience with financial hardships, I know how challenging it can be. To support others, I'm helping the first 7 people who message me with "" *SUPPORT ME* "". In clearing their Debts &amp; Mortgages 💝🕊️🫴",versace experience financial hardship know challenging support others im helping first 7 people message support clearing debt amp mortgage,INTP
Versace,akipogvarkala2,2024-08-31 09:11:49+00:00,"@Versace Her aura 

#NINGNINGxVersaceKleio
#VersaceFW24 #NINGNING 
@Versace",versace aura ningningxversacekleio versacefw24 ningning versace,INTP
Versace,MYaenergyisae,2024-08-31 09:11:49+00:00,"@Versace xinh đẹp tuyệt vời

NINGNING FOR VERSACE KLEIO
#NINGNINGxVersaceKleio
#VersaceFW24 #NINGNING @Versace",versace beautiful amazing ningning versace kleio ningningxversacekleio versacefw24 ningning versace,INTJ
Versace,uminoserenade,2024-08-31 09:11:27+00:00,"@Versace PRINCESS
#NINGNINGxVersaceKleio
#VersaceFW24 #NINGNING @Versace",versace princess ningningxversacekleio versacefw24 ningning versace,INTP
Versace,_elleonore,2024-08-31 09:10:39+00:00,"@Versace NINGNING FOR VERSACE KLEIO
#NINGNINGxVersaceKleio
#VersaceFW24 #NINGNING @Versace",versace ningning versace kleio ningningxversacekleio versacefw24 ningning versace,INTP
Versace,actralune,2024-08-31 09:10:00+00:00,"@Versace sooow prettyy!!

#NINGNINGxVersaceKleio
#VersaceFW24 #NINGNING @Versace",versace sooow prettyy ningningxversacekleio versacefw24 ningning versace,INTP
Versace,shadowxclone7,2024-08-31 09:09:34+00:00,@Versace 🔥🔥🔥🔥,versace,INTP
Versace,urfaveaurora,2024-08-31 09:07:56+00:00,"@Versace NINGNING FOR VERSACE KLEIO
#NINGNINGxVersaceKleio
#VersaceFW24 #NINGNING @Versace",versace ningning versace kleio ningningxversacekleio versacefw24 ningning versace,INTP
Versace,ningningjimin,2024-08-31 09:06:44+00:00,@Versace gurls SLAYING AS ALWAYS,versace gurls slaying always,INTP
Versace,abellajung,2024-08-31 09:06:30+00:00,"@Versace Ningning 🖤🖤

#NINGNINGxVersaceKleio
#VersaceFW24 #NINGNING @Versace",versace style orderxversacekleio versacefw24 ningning versace,INTP
Versace,aeloveyu_,2024-08-31 09:06:28+00:00,@Versace @aespachart NINGSACE QUEEN,versace aespachart ningsace queen,INFP
Versace,jongningxx,2024-08-31 09:06:18+00:00,"@Versace NINGNING FOR VERSACE KLEIO
#NINGNINGxVersaceKleio
#VersaceFW24 #NINGNING @Versace",versace ningning versace kleio ningningxversacekleio versacefw24 ningning versace,INTP
Versace,armageddon423,2024-08-31 09:05:07+00:00,@Versace ningning​😍,versace style,INTP
Versace,Imnotnanaya,2024-08-31 09:04:42+00:00,@Versace 🔥🔥🔥🔥,versace,INTP
Versace,yowwthisisme,2024-08-31 09:03:50+00:00,@Versace Ningning match so well with this versace look,versace ningning match well versace look,INTP
Versace,hwangsferret,2024-08-31 09:03:29+00:00,@Versace THE QUEEN🖤,versace queen,INFP
Versace,winpriml,2024-08-31 09:02:26+00:00,"@Versace NINGNING FOR VERSACE KLEIO
#NINGNINGxVersaceKleio
#VersaceFW24 #NINGNING @Versace",versace ningning versace kleio ningningxversacekleio versacefw24 ningning versace,INTP
Versace,yizhuo1st,2024-08-31 09:02:08+00:00,"@Versace supermodel 🫶🏻

#NINGNINGxVersaceKleio
#VersaceFW24 #NINGNING @Versace",versace supermodel ningningxversacekleio versacefw24 ningning versace,INTP
Versace,zzkkyy183811,2024-08-31 09:01:12+00:00,"@Versace ningning❤

#NINGNING​
#aespa​
#VersaceFW24​
#Versace
@Versace",versace ningning ningning aespa versacefw24 versace versace,INTP
Versace,ae_Ningning777,2024-08-31 09:00:45+00:00,@Versace My @Versace Princess,versace versace princess,INTP
Versace,YuKarinaai,2024-08-31 08:03:54+00:00,"@Versace ❤❤

NINGNING FOR VERSACE KLEIO
#NINGNINGxVersaceKleio
#VersaceFW24 #NINGNING @Versace",versace ningning versace kleio ningningxversacekleio versacefw24 ningning versace,INTP
Versace,notmooning,2024-08-31 05:26:52+00:00,@Versace Ningning! Fall in love with you!🥰,versace ningning fall love,INTP
Versace,ShannonHog7691,2024-08-31 04:58:00+00:00,@Versace Donal⚡d Br🌹uce,versace donald bruce,INTP
Versace,Aespaaaas,2024-08-31 04:02:43+00:00,@Versace So pretty,versace pretty,INTP
Versace,Karla_Yanel_2,2024-08-30 23:05:18+00:00,@Versace 💜💜💜💜,versace,INTP
Versace,lemon33189510,2024-08-30 21:13:18+00:00,@Versace 宁宁真美,Versace Ningning beautiful,INTJ
Versace,lemon33189510,2024-08-30 21:13:13+00:00,@Versace 宁宁太火了,Versace Ningning popular,INTP
Versace,lxn143375,2024-08-30 19:51:57+00:00,"@Versace NINGNING FOR VERSACE KLEIO
#NINGNINGxVersaceKleio
#VersaceFW24 #NINGNING @Versace",versace ningning versace kleio ningningxversacekleio versacefw24 ningning versace,INTP
Versace,krinagirl,2024-08-30 15:37:12+00:00,@Versace ELA!!!,versace,INTP
Versace,KSTUDIO34243029,2024-08-30 12:25:05+00:00,@Versace Love seeing her photos shoot always stunning 😍,versace love seeing photo shoot always stunning,INTP
Versace,KSTUDIO34243029,2024-08-30 12:24:36+00:00,@Versace I love ningning she is fabulous and so I conic,versace love ningning fabulous conic,INFP
Versace,LisabethWa84868,2024-08-30 05:58:46+00:00,@Versace nn,versace nn,INTP
Versace,JimAdisa,2024-08-30 05:46:58+00:00,@Versace Trip https://t.co/LJSDaVBAik,versace trip,INTP
Versace,me7Lfx4RWIPb5Of,2024-08-30 05:40:37+00:00,@Versace NingNing IT GIRL ACTUALLY🦢,versace ningning girl actually,INTP
Versace,me7Lfx4RWIPb5Of,2024-08-30 05:40:14+00:00,@Versace NingNing slayyy,versace style slayyy,INTP
Versace,me7Lfx4RWIPb5Of,2024-08-30 05:40:04+00:00,@Versace QueenNing looks so stunning🥲,versace queenning look stunning,INTJ
Versace,greatmarcsanch2,2024-08-30 05:21:29+00:00,@TheRealSadiyyah @Versace https://t.co/J4qroCazxm,therealsadiyyah versace,INTP
Versace,greatmarcsanch2,2024-08-30 05:21:19+00:00,@musikistlife @Versace https://t.co/J4qroCb7mU,musikistlife versace,INTP
Versace,_54viorr,2024-08-30 03:32:29+00:00,@Versace Princess Versace,versace princess versace,INTP
Versace,myN1023,2024-08-30 02:13:33+00:00,@Versace pretty,versace pretty,INTP
Versace,myN1023,2024-08-30 01:33:15+00:00,@Versace gorgeous😍,versace gorgeous,INTJ
Versace,mamalokey,2024-08-30 01:17:53+00:00,"@Versace CABAL WHORES

HOW MANY HAVE DIED TO LINE YOUR GREEDY POCKETS!

FUCKING FRAUDSTERS MANIPULATING HUMANS TO BUY TRASH!",versace cabal whore many died line greedy pocket fucking fraudsters manipulating human buy trash,INTP
Versace,jacky4452737239,2024-08-30 01:06:16+00:00,"@Versace ♥️🖤

NINGNING FOR VERSACE KLEIO
#NINGNINGxVersaceKleio
#VersaceFW24 #NINGNING @Versace",versace ningning versace kleio ningningxversacekleio versacefw24 ningning versace,INTP
Versace,Phoxyfit,2024-08-29 23:58:13+00:00,@Versace Your logo is over the bag…,versace logo bag,INTP
Versace,TheRealSadiyyah,2024-08-29 23:47:09+00:00,@Versace nice,versace nice,INFP
Versace,katherine10231,2024-08-29 23:32:28+00:00,@Versace ningning💕,versace style,INTP
Versace,_CYB3RC1TRU5_,2024-08-29 23:16:36+00:00,"@Versace NINGNING FOR VERSACE KLEIO
#NINGNINGxVersaceKleio
#VersaceFW24 #NINGNING @Versace @aespa_official @SMTOWNGLOBAL",versace ningning versace kleio ningningxversacekleio versacefw24 ningning versace aespa_official smtownglobal,INTP
Versace,davi26791,2024-08-29 23:06:59+00:00,@Versace Ustedes me pueden ayudar ?,Versace help me?,INTP
Versace,ReVeRene11,2024-08-29 23:01:30+00:00,@Versace So gorgeous,versace gorgeous,INTJ
Versace,TheRealFer_,2024-08-29 22:22:09+00:00,@Versace very versace,versace versace,INTP
Versace,actralune,2024-08-29 22:08:55+00:00,"@Versace 🎈🎈🎈🎈

NINGNING FOR VERSACE KLEIO
#NINGNINGxVersaceKleio
#VersaceFW24 #NINGNING @Versace",versace ningning versace kleio ningningxversacekleio versacefw24 ningning versace,INTP
Versace,ningbutterfly2,2024-08-29 22:04:31+00:00,"@Versace Beautiful model ningning 😍 

NINGNING FOR VERSACE KLEIO
#NINGNINGxVersaceKleio
#VersaceFW24 #NINGNING @Versace",versace beautiful model style ningning versace kleio orderxversacekleio versacefw24 ningning versace,INTP
Versace,lukebluu,2024-08-29 21:38:20+00:00,"@Versace 🦋💕

NINGNING FOR VERSACE KLEIO
#NINGNINGxVersaceKleio
#VersaceFW24 #NINGNING @Versace",versace ningning versace kleio ningningxversacekleio versacefw24 ningning versace,INTP
Versace,billy_russoo2,2024-08-29 18:27:37+00:00,@Versace Versace at it's best ~,versace versace best,INTP
Versace,FooD_Movies_2,2024-08-29 17:35:59+00:00,"@Versace How it's going 
Link : https://t.co/Fw0dtQx54t https://t.co/IPPwL2b9ct",versace going link,INTP
Versace,KookyNn,2024-08-29 17:34:48+00:00,"@Versace 相辅相成 完美的双方！
NINGNING FOR VERSACE KLEIO
#NINGNINGxVersaceKleio
#VersaceFW24 #NINGNING @Versace","versace complement other, perfect side ningning versace kleio ningningxversacekleio versacefw24 ningning versace",INFJ
Versace,Jkningr,2024-08-29 17:24:37+00:00,"@Versace 🔥
NINGNING FOR VERSACE KLEIO
#NINGNINGxVersaceKleio
#VersaceFW24 #NINGNING @Versace",versace ningning versace kleio ningningxversacekleio versacefw24 ningning versace,INTP
Versace,rachalogss,2024-08-29 16:53:31+00:00,@Versace TAN MADREEEEE,versace tan madreeeee,INTP
Versace,aespaintl,2024-08-29 16:41:31+00:00,"@Versace ❤️‍🔥

NINGNING FOR VERSACE KLEIO
#NINGNINGxVersaceKleio
#VersaceFW24 #NINGNING @Versace",versace ningning versace kleio ningningxversacekleio versacefw24 ningning versace,INTP
Versace,zoe_imnot,2024-08-29 16:24:30+00:00,@Versace 😩😩🔥🔥,versace,INTP
Versace,zoe_imnot,2024-08-29 16:24:20+00:00,@Versace Sooo beautiful 💕,versace sooo beautiful,INTJ
Versace,zoe_imnot,2024-08-29 16:24:13+00:00,@Versace Prettyyyy 🤩,versace prettyyyy,INTP
Versace,zoe_imnot,2024-08-29 16:24:01+00:00,@Versace 😻,versace,INTP
Versace,itsokOvO,2024-08-29 16:22:57+00:00,@Versace Gorgeous！！,versace gorgeous,INTJ
Versace,xxttjy,2024-08-29 15:06:35+00:00,@Versace Omg 😭😭😭,versace omg,INTP
Versace,L_rongfany,2024-08-29 15:04:49+00:00,@Versace 这简直是完美的合作🥰狂野美学，刚柔并济🤩,Versace This perfect collaboration. Wild aesthetic softness.,INTJ
Versace,IkWH4oNM271565,2024-08-29 14:48:35+00:00,@Versace 🖤🖤🖤🖤🖤🖤,versace,INTP
Versace,donghea_oppa_,2024-08-29 14:26:18+00:00,@Versace ningning,versace style,INTP
Versace,june6hae,2024-08-29 14:25:38+00:00,@Versace thank you versace ❤️‍🔥,versace thank versace,INTP
Versace,imluckystar8,2024-08-29 14:25:15+00:00,"@Versace A top brand and a top idol - they are the perfect combination. Ning Yi Zhuo is truly “the Versace human”

NINGNING FOR VERSACE KLEIO
#NINGNINGxVersaceKleio
#VersaceFW24 #NINGNING @Versace",versace top brand top idol perfect combination ning yi zhuo truly versace human ningning versace kleio ningningxversacekleio versacefw24 ningning versace,INTJ
